crash_date,zip_code,latitude,longitude
2020-06-30,10460,40.853344,-73.881676
2020-07-31,11429,40.715015,-73.741646
2020-07-30,NA,40.804012,-73.93097
2020-07-30,NA,40.695637,-73.80372
2020-08-11,NA,40.787064,-73.94194
2020-08-19,10030,40.81857,-73.94134
2020-07-19,NA,40.75203,-73.92915
2020-07-04,11216,40.678986,-73.95001
2020-07-25,NA,40.60487,-74.02955
2020-07-13,11429,40.70549,-73.7279
2020-07-17,11365,40.73031,-73.810905
2020-08-17,NA,40.852306,-73.89811
2020-07-15,NA,40.663227,-73.93159
2020-07-17,NA,40.809284,-73.92927
2020-08-12,10039,40.823505,-73.94144
2020-08-04,11231,40.679943,-73.98956
2020-07-22,NA,40.663685,-73.803085
2020-08-20,11432,40.71155,-73.79072
2020-07-14,11375,40.72136,-73.837036
2020-08-05,NA,40.845837,-73.8255
2020-08-09,11432,40.71711,-73.7908
2020-07-30,11230,40.61688,-73.970245
2020-07-28,10304,40.62345,-74.08279
2020-07-18,11419,40.68884,-73.8219
2020-07-09,NA,40.609947,-74.09219
2020-08-10,11369,40.76002,-73.85927
2020-08-02,11417,40.678314,-73.84312
2020-07-22,11236,40.651653,-73.91738
2020-07-28,11368,40.752056,-73.85427
2020-07-12,NA,40.660656,-73.885796
2020-08-06,NA,40.74608,-73.974945
2020-08-08,11215,40.65659,-73.98403
2020-08-09,NA,40.855072,-73.872055
2020-08-14,NA,40.826275,-73.85971
2020-07-16,NA,40.766716,-73.928566
2020-08-20,10019,40.76552,-73.98004
2020-07-11,NA,40.86221,-73.89965
2020-07-29,10457,40.849373,-73.89576
2020-08-16,NA,40.728603,-74.005325
2020-07-25,11369,40.761623,-73.86194
2020-07-13,NA,40.65671,-73.95648
2020-07-30,NA,40.654102,-73.9258
2020-07-14,11101,40.740913,-73.95226
2020-07-25,NA,40.821712,-73.90646
2020-08-08,NA,40.663906,-73.95098
2020-08-02,11368,40.75587,-73.863396
2020-07-28,11208,40.68419,-73.8703
2020-08-02,11215,40.669785,-73.9858
2020-07-25,11369,40.76025,-73.860374
2020-07-21,10470,40.895954,-73.87379
2020-08-11,10467,40.865467,-73.86541
2020-08-12,11211,40.71286,-73.93688
2020-08-07,NA,40.76155,-73.96659
2020-08-05,NA,40.847557,-73.91623
2020-08-12,NA,40.754745,-73.9879
2020-08-20,NA,40.844970000000004,-73.9092
2020-07-26,11372,40.756336,-73.87794
2020-07-03,10459,40.82256,-73.88755
2020-07-04,11212,40.65775,-73.917725
2020-07-23,NA,40.666435,-73.83478
2020-08-03,NA,40.623837,-74.13208
2020-07-02,10032,40.83923,-73.94555
2020-07-03,NA,40.6321,-74.164444
2020-07-24,10451,40.8139,-73.92336
2020-08-08,11385,40.702774,-73.912476
2020-08-14,NA,40.637997,-74.02136
2020-07-09,11426,40.740448,-73.722115
2020-07-14,NA,40.713875,-73.97703
2020-07-01,10461,40.839348,-73.84362
2020-07-18,10013,40.716812,-73.99777
2020-08-14,11428,40.716824,-73.74189
2020-07-11,11230,40.629986,-73.97157
2020-06-29,10027,40.80583,-73.948845
2020-08-01,11236,40.635674,-73.91305
2020-07-03,11101,40.754612,-73.9442
2020-07-06,11413,40.6554,-73.7515
2020-08-06,11210,40.636448,-73.94513
2020-07-25,10460,40.84364,-73.86806
2020-07-24,10451,40.825638,-73.921745
2020-07-10,NA,40.76217,-73.7568
2020-07-20,11208,40.681114,-73.87765
2020-07-10,11201,40.694485,-73.98173
2020-07-03,11229,40.60259,-73.94716
2020-08-08,11413,40.67785,-73.74549
2020-07-14,11239,40.648804,-73.88725
2020-08-09,10461,40.849777,-73.84496
2020-07-03,11234,40.61312,-73.91745
2020-07-02,11354,40.766922,-73.83548
2020-06-30,11208,40.686115,-73.86992
2020-07-18,NA,40.87683,-73.86472
2020-07-18,NA,40.665737,-73.75194
2020-07-17,NA,40.706867,-73.7908
2020-08-07,10305,40.593273,-74.06319
2020-06-30,11217,40.68161,-73.9748
2020-08-20,11226,40.655422,-73.95007
2020-08-15,NA,40.88622,-73.86711
2020-07-07,10012,40.72593,-73.99466
2020-07-21,10012,40.723618,-73.99281
2020-07-23,NA,40.67493,-73.86607
2020-07-30,11232,40.6531,-74.011505
2020-07-08,NA,40.663795,-73.99778
2020-07-18,11221,40.69407,-73.91406
2020-08-06,11367,40.726814,-73.813576
2020-08-13,11230,40.625496,-73.95855
2020-07-09,11203,40.658,-73.935905
2020-08-15,NA,40.818558,-73.92732
2020-08-06,10018,40.757732,-73.99686
2020-08-16,NA,40.62023,-74.16535
2020-06-30,NA,40.83443,-73.91035
2020-07-10,11361,40.75776,-73.7834
2020-08-21,NA,40.68134,-73.96549
2020-08-11,NA,40.820137,-73.89029
2020-08-20,11106,40.766815,-73.9386
2020-08-04,11204,40.61556,-73.994965
2020-07-26,11379,40.71556,-73.87828
2020-07-09,11203,40.65368,-73.942154
2020-08-14,11219,40.637337,-74.000470000000007
2020-08-10,NA,40.709156,-73.84107
2020-07-02,10002,40.719933,-73.97876
2020-07-22,NA,40.72293,-73.847336
2020-08-06,11422,40.65755,-73.73384
2020-07-20,11225,40.66407,-73.94847
2020-07-10,NA,40.665848,-73.74822
2020-08-04,NA,40.71093,-73.813576
2020-07-25,11235,40.59024,-73.94969
2020-08-06,11102,40.76662,-73.923836
2020-07-02,11433,40.693394,-73.78894
2020-08-05,10301,40.635193,-74.07548
2020-08-06,11362,40.760284,-73.73177
2020-07-05,11208,40.6736,-73.87974
2020-07-29,NA,40.852386,-73.90369
2020-08-04,11367,40.72202,-73.81936
2020-07-15,11208,40.676636,-73.88144
2020-08-09,NA,40.804417,-73.955376
2020-08-09,10040,40.86024,-73.92843
2020-07-11,11417,40.67472,-73.85839
2020-08-21,NA,40.658234,-73.9321
2020-07-27,NA,40.609463,-73.97419
2020-08-06,10305,40.614662,-74.06502
2020-07-27,11212,40.665905,-73.91854
2020-08-03,11216,40.683582,-73.953964
2020-08-15,11412,40.704765,-73.75383
2020-07-28,10304,40.619728,-74.08358
2020-07-24,11208,40.679653,-73.88556
2020-07-02,11208,40.67224,-73.866356
2020-08-02,11385,40.701683,-73.90885
2020-08-15,NA,40.768166,-73.82422
2020-07-03,11203,40.655773,-73.94441
2020-07-31,NA,40.754147,-73.722885
2020-08-11,11413,40.675213,-73.7378
2020-08-05,11220,40.636635,-74.00838
2020-07-19,11426,40.73444,-73.72179
2020-07-09,11233,40.67975,-73.92866
2020-08-10,NA,40.84739,-73.92832
2020-07-14,NA,40.774155,-73.984886
2020-07-18,10014,40.73941,-74.0054
2020-06-29,11215,40.669655,-73.99253
2020-08-04,11204,40.613808,-73.992294
2020-07-03,10031,40.824966,-73.94695
2020-08-07,NA,40.7426,-73.82081
2020-08-06,11413,40.666805,-73.76104
2020-08-13,10305,40.61751,-74.07305
2020-07-16,10466,40.892147,-73.855865
2020-07-28,NA,40.655987,-74.002686
2020-07-04,NA,40.690647,-73.90805
2020-07-21,10028,40.773655,-73.95173
2020-08-08,NA,40.74847,-73.870026
2020-07-31,10456,40.830086,-73.90489
2020-08-12,10474,40.818726,-73.883736
2020-08-17,10308,40.549477,-74.14933
2020-07-30,10457,40.847027,-73.89807
2020-07-26,11207,40.666294,-73.89445
2020-07-02,11222,40.72998,-73.957634
2020-07-22,11414,40.65706,-73.83933
2020-08-03,11372,40.752495,-73.87438
2020-07-15,11377,40.751976,-73.90165
2020-07-28,10010,40.739174,-73.98188
2020-07-30,10312,40.54653,-74.180435
2020-08-20,NA,40.589935,-74.145676
2020-07-03,NA,40.7201,-73.79038
2020-07-16,NA,40.844917,-73.926384
2020-08-17,10010,40.73671,-73.97817
2020-08-07,NA,40.80543,-73.92087
2020-07-28,10021,40.76578,-73.95332
2020-07-31,10467,40.872116,-73.88048
2020-08-10,11217,40.681057,-73.97215
2020-08-07,NA,40.790314,-73.94769
2020-07-08,10466,40.899246,-73.84609
2020-07-29,NA,40.7966,-73.97039
2020-08-10,NA,40.582863,-73.97485
2020-07-04,11205,40.69574,-73.97511
2020-07-12,11370,40.768303,-73.89962
2020-07-11,11385,40.69484,-73.902756
2020-08-05,NA,40.60485,-74.02559
2020-07-18,NA,40.840603,-73.91152
2020-07-23,11434,40.66696,-73.77078
2020-08-15,10453,40.848637,-73.91169
2020-07-21,NA,40.68837,-73.944916
2020-07-21,11224,40.574528,-73.9879
2020-07-06,10451,40.824707,-73.91552
2020-07-20,11421,40.68766,-73.85058
2020-07-28,NA,40.664303,-73.9573
2020-07-24,NA,40.74316,-73.82556
2020-07-27,NA,40.666546,-73.78808
2020-07-07,NA,40.83836,-73.92493
2020-07-29,10001,40.754616,-73.997116
2020-07-10,11212,40.66281,-73.911896
2020-08-05,11233,40.67308,-73.91124
2020-08-21,11385,40.70344,-73.90141
2020-08-01,10029,40.796104,-73.94138
2020-07-14,11238,40.689106,-73.95813
2020-07-07,10030,40.815304,-73.94371
2020-07-15,11432,40.71247,-73.79063
2020-07-09,NA,40.754147,-73.722885
2020-07-29,10065,40.764053,-73.96476
2020-06-30,11236,40.633186,-73.89945
2020-07-18,NA,40.587475,-73.90982
2020-07-26,11234,40.62356,-73.927376
2020-07-19,11234,40.62516,-73.9081
2020-08-11,NA,40.621647,-74.16699
2020-07-20,NA,40.828114,-73.93107
2020-08-08,10473,40.82112,-73.848526
2020-08-06,NA,40.597122,-74.00418
2020-08-02,10472,40.82692,-73.87199
2020-07-22,10473,40.82387,-73.84454
2020-08-03,11226,40.63843,-73.96081
2020-08-06,10025,40.803368,-73.96728
2020-07-30,10468,40.865997,-73.89981
2020-07-29,NA,40.698326,-73.96106
2020-07-06,10467,40.874973,-73.87946
2020-08-13,11374,40.725147,-73.86971
2020-07-13,11208,40.683933,-73.87119
2020-08-14,NA,40.584137,-73.96386
2020-07-22,NA,40.73556,-73.915054
2020-07-19,NA,40.688766,-73.99907
2020-08-14,10034,40.868248,-73.916145
2020-07-21,11224,40.574333,-73.99733
2020-07-07,10457,40.84597,-73.896545
2020-08-03,NA,40.86157,-73.913185
2020-07-26,10461,40.843857,-73.83044
2020-08-03,10470,40.897472,-73.86839
2020-07-16,11228,40.6156,-74.0224
2020-07-03,11222,40.72652,-73.95235
2020-08-14,NA,40.844970000000004,-73.9092
2020-08-02,10456,40.834133,-73.90533
2020-08-20,NA,40.743477,-73.73286
2020-08-06,NA,40.72422,-74.00865
2020-07-17,11385,40.70145,-73.90791
2020-07-18,10469,40.867043,-73.837135
2020-07-09,11207,40.65993,-73.891655
2020-07-20,10018,40.759514,-73.99926
2020-08-16,11419,40.68605,-73.831726
2020-08-01,10459,40.821205,-73.89164
2020-07-19,NA,40.728146,-73.83925
2020-06-30,11207,40.658764,-73.89188
2020-07-06,11101,40.73496,-73.93857
2020-08-11,11229,40.60064,-73.93997
2020-07-04,10031,40.82802,-73.94635
2020-07-05,11208,40.672665,-73.86644
2020-08-02,11435,40.714123,-73.82078
2020-07-21,NA,40.805073,-73.92331
2020-08-07,10305,40.587868,-74.09318
2020-08-13,NA,40.663227,-73.93159
2020-07-08,NA,40.59034,-73.972084
2020-07-03,10457,40.84692,-73.89756
2020-08-05,10459,40.825336,-73.88966
2020-07-23,11210,40.62337,-73.93945
2020-08-16,NA,40.821087,-73.9038
2020-08-04,NA,40.65487,-73.96191
2020-07-25,10454,40.811478,-73.91694
2020-07-05,11207,40.678436,-73.88945
2020-08-04,NA,40.788795,-73.93755
2020-08-19,NA,40.826397,-73.92116
2020-07-22,11379,40.718147,-73.88474
2020-08-18,11369,40.76213,-73.870125
2020-07-18,11236,40.636463,-73.9118
2020-08-02,11201,40.700768,-73.990944
2020-07-30,10004,40.704018,-74.01158
2020-07-14,NA,40.797943,-73.94213
2020-08-10,NA,40.736652,-73.9079
2020-07-22,11413,40.66504,-73.76218
2020-07-16,NA,40.68794,-73.789635
2020-06-29,10453,40.861862,-73.91282
2020-08-12,11239,40.65082,-73.87055
2020-07-03,10029,40.78848,-73.93947
2020-08-14,11234,40.616882,-73.91799
2020-08-19,NA,40.86155,-73.92472
2020-08-20,11212,40.662663,-73.90824
2020-08-06,NA,40.791496,-73.97224
2020-07-29,11222,40.725098,-73.95758
2020-07-26,NA,40.599834,-73.75607
2020-07-21,NA,40.8219,-73.81854
2020-07-17,10013,40.725674,-74.00578
2020-08-16,NA,40.6545,-73.88222
2020-07-09,11225,40.662350000000004,-73.95082
2020-06-30,11691,40.607403,-73.75831
2020-08-09,NA,40.7549,-73.74548
2020-07-02,11209,40.620434,-74.024475
2020-07-27,NA,40.682426,-73.937935
2020-07-26,10014,40.728603,-74.005325
2020-08-09,11420,40.679317,-73.825516
2020-07-07,10453,40.8511,-73.90468
2020-07-19,NA,40.70028,-73.941154
2020-07-23,11232,40.662712,-73.99568
2020-06-29,11233,40.683296,-73.936966
2020-07-18,11370,40.76296,-73.887665
2020-07-04,10032,40.84257,-73.94211
2020-07-19,10457,40.844936,-73.891525
2020-07-01,10038,40.70973,-74.00626
2020-07-27,11221,40.692226,-73.930916
2020-07-16,10301,40.61237,-74.11122
2020-06-29,10456,40.836952,-73.91534
2020-07-29,11368,40.757072,-73.85492
2020-07-14,NA,40.66855,-73.90079
2020-07-04,11429,40.712128,-73.736404
2020-08-03,10463,40.884155,-73.900375
2020-07-18,11233,40.67116,-73.917
2020-07-30,11354,40.76465,-73.823494
2020-08-16,NA,40.674644,-73.88618
2020-08-02,NA,40.665607,-73.899086
2020-07-10,11212,40.665257,-73.91058
2020-08-18,NA,40.70145,-73.989624
2020-07-18,11385,40.69335,-73.90041
2020-07-10,10022,40.760254,-73.967545
2020-07-10,10456,40.82358,-73.90675
2020-08-11,10012,40.72709,-73.991554
2020-07-28,NA,40.652367,-73.88229
2020-07-29,10460,40.8375,-73.880684
2020-08-06,10451,40.824387,-73.91678
2020-07-11,NA,40.790752,-73.98137
2020-08-08,11233,40.683247,-73.93726
2020-08-08,11236,40.633404,-73.89477
2020-08-13,11220,40.637203,-74.0222
2020-07-27,11385,40.698746,-73.888466
2020-06-30,11385,40.706497,-73.90843
2020-07-01,11222,40.722336,-73.93818
2020-07-03,10007,40.71211,-74.01411
2020-08-15,10457,40.84921,-73.90011
2020-07-25,11237,40.70519,-73.91478
2020-08-14,NA,40.744892,-73.77022
2020-07-17,NA,40.869846,-73.915886
2020-07-13,11204,40.61913,-73.99019
2020-07-15,11208,40.667866,-73.8702
2020-07-27,11377,40.740273,-73.89586
2020-08-10,10456,40.830738,-73.9105
2020-07-01,11368,40.73979,-73.866104000000007
2020-08-02,11432,40.70984,-73.78907
2020-07-22,11215,40.662468,-73.99226
2020-08-01,11419,40.69407,-73.82802
2020-07-14,11207,40.66798,-73.893845
2020-08-03,11201,40.687397,-73.995735
2020-07-07,10467,40.88004,-73.877815
2020-07-12,11203,40.638786,-73.94538
2020-07-21,11414,40.667053,-73.856316
2020-07-16,NA,40.76635,-73.95103
2020-08-18,11426,40.740234,-73.72316
2020-08-08,11101,40.752964,-73.93049
2020-08-05,11373,40.748856,-73.87132
2020-08-06,10453,40.853474,-73.906456
2020-08-04,10033,40.84701,-73.93705
2020-07-13,11233,40.67928,-73.91306
2020-07-28,11222,40.734642,-73.95501
2020-08-06,10457,40.8466,-73.903809999999993
2020-07-04,11203,40.651733,-73.93039
2020-08-11,10466,40.886967,-73.860435
2020-07-22,NA,40.750538,-73.940636
2020-08-03,10035,40.80694,-73.9419
2020-08-07,10468,40.860172,-73.90729
2020-07-04,11207,40.659832,-73.897606
2020-08-15,10462,40.836243,-73.861
2020-07-29,11419,40.693035,-73.811676
2020-08-20,10465,40.828075,-73.840065
2020-07-09,11385,40.703106,-73.905
2020-07-26,10467,40.878643,-73.871605
2020-08-16,11224,40.57362,-73.99613
2020-07-31,11208,40.672497,-73.86642
2020-07-06,11230,40.617393,-73.96555
2020-07-29,11417,40.679893,-73.85066
2020-08-07,11429,40.708668,-73.73471
2020-07-20,11220,40.636475,-74.00662
2020-07-29,11201,40.696198,-73.98869
2020-08-14,10009,40.726257,-73.97415
2020-08-19,11211,40.711365,-73.95691
2020-08-04,11377,40.742943,-73.91685
2020-08-10,NA,40.638382,-74.03668
2020-07-08,NA,40.69428,-73.92674
2020-08-02,10469,40.87842,-73.854416
2020-08-04,NA,40.69169,-73.90585
2020-07-22,11434,40.686363,-73.77678
2020-07-17,10455,40.818954,-73.91404
2020-07-13,NA,40.662014,-73.86838
2020-08-05,NA,40.753788,-73.744286
2020-07-18,11103,40.76623,-73.915306
2020-07-29,NA,40.594044,-73.78914
2020-08-16,NA,40.74091,-73.83727
2020-08-11,11370,40.75667,-73.88746
2020-07-29,10306,40.57642,-74.11875
2020-07-18,11434,40.656944,-73.76878
2020-07-25,11233,40.67874,-73.91945
2020-08-08,11432,40.711514,-73.79081
2020-07-12,NA,40.681446,-73.94644
2020-08-14,11207,40.677628,-73.894394
2020-07-21,NA,40.79672,-73.97618
2020-08-06,11691,40.608654,-73.754
2020-07-16,11211,40.714573,-73.94388
2020-08-06,NA,40.594616,-73.99743
2020-07-27,11233,40.671944,-73.922935
2020-07-15,NA,40.793217,-73.824005
2020-07-14,NA,40.713993,-73.831924
2020-08-10,NA,40.576965,-74.16974
2020-08-12,NA,40.70025,-73.93774
2020-07-02,11385,40.70171,-73.88091
2020-07-09,NA,40.69642,-73.95978
2020-07-11,10460,40.841087,-73.86447
2020-08-17,11214,40.61157,-73.994606
2020-07-30,NA,40.627,-74.164536
2020-06-29,NA,40.76925,-73.90912
2020-07-23,10016,40.748985,-73.979965000000007
2020-08-17,11417,40.678787,-73.84427
2020-07-08,NA,40.583023,-73.95736
2020-07-08,10459,40.818893,-73.89229
2020-06-30,10032,40.831566,-73.942986
2020-07-05,11225,40.66408,-73.94817
2020-08-11,NA,40.86268,-73.90905
2020-07-31,11233,40.67101,-73.92239
2020-08-15,11106,40.761993,-73.942474
2020-07-09,NA,40.806343,-73.93318
2020-08-07,NA,40.674404,-73.86976
2020-08-20,10467,40.866047,-73.87207
2020-07-25,NA,40.703163,-73.81662
2020-08-13,NA,40.661995,-73.91959
2020-07-09,NA,40.745148,-73.93348
2020-08-05,11434,40.65965,-73.773834
2020-07-08,11378,40.72421,-73.89856
2020-08-20,10456,40.82748,-73.910866
2020-07-27,11204,40.61042,-73.98212
2020-08-13,11223,40.60507,-73.97913
2020-08-07,10460,40.83452,-73.89452
2020-07-29,10474,40.81715,-73.89213
2020-08-01,NA,40.656437,-73.94727
2020-07-23,NA,40.664146,-73.88186
2020-07-01,11209,40.6228,-74.02836
2020-07-24,NA,40.704304,-73.92981
2020-07-24,11210,40.63517,-73.947914
2020-08-04,NA,40.66475,-73.89405
2020-07-09,11239,40.645706,-73.88124
2020-07-04,NA,40.70313,-73.816795
2020-07-19,11226,40.638443,-73.9588
2020-08-10,10460,40.839165,-73.88333
2020-07-14,NA,40.678543,-73.949684
2020-07-28,11207,40.677658,-73.89837
2020-08-12,NA,40.832573,-73.91052
2020-08-02,11368,40.753006,-73.87162
2020-07-24,10028,40.776196,-73.949875
2020-06-30,NA,40.71976,-73.94476
2020-07-31,10460,40.839226,-73.87709
2020-07-30,10468,40.869656,-73.898926
2020-07-05,NA,40.617676,-73.9432
2020-08-16,11217,40.68087,-73.97515
2020-07-05,10467,40.884342,-73.886765
2020-07-06,NA,40.718445,-73.808624
2020-08-13,NA,40.668495,-73.925606
2020-07-22,11214,40.603764,-73.995544
2020-08-13,10035,40.800922,-73.9411
2020-07-02,NA,40.585056,-73.928894
2020-08-19,NA,40.671032,-73.93927
2020-07-27,NA,40.86369,-73.91707
2020-08-16,10453,40.861862,-73.91282
2020-08-20,11236,40.632435,-73.88818
2020-08-09,11206,40.70083,-73.93314
2020-07-22,10465,40.848427,-73.81727
2020-07-16,11694,40.57859,-73.85347
2020-07-15,NA,40.837177,-73.90799
2020-07-17,NA,40.86804,-73.879105
2020-08-01,NA,40.868565,-73.89657
2020-08-19,10002,40.717724,-73.98579
2020-08-09,11232,40.650772,-74.01519
2020-07-11,11235,40.578846,-73.958496
2020-08-09,NA,40.75271,-73.74144
2020-06-30,10459,40.816196,-73.896
2020-07-27,11434,40.65965,-73.773834
2020-07-24,10305,40.61335,-74.0656
2020-08-07,10037,40.81914,-73.93719
2020-08-01,11208,40.669186,-73.87479
2020-07-23,11416,40.689938,-73.84253
2020-07-06,11428,40.714428,-73.751976
2020-07-31,NA,40.739143,-73.90109
2020-08-11,10453,40.849003,-73.91614
2020-07-01,NA,40.87245,-73.878075
2020-07-24,11208,40.680016,-73.87743
2020-07-02,10452,40.835724,-73.92129
2020-08-15,NA,40.72773,-73.90674
2020-08-19,NA,40.844917,-73.926384
2020-07-29,11210,40.638966,-73.94251
2020-07-02,11203,40.658527,-73.939575
2020-07-21,10039,40.821636,-73.93909
2020-08-17,11230,40.61863,-73.96942
2020-08-05,NA,40.718796,-73.95241
2020-08-18,NA,40.68887,-73.92097
2020-07-12,10457,40.847324,-73.90375
2020-08-03,NA,40.868473,-73.92404
2020-07-21,NA,40.640167,-73.95713
2020-08-15,10035,40.800793,-73.93492
2020-07-28,NA,40.588078,-73.80635
2020-07-27,NA,40.686172,-73.970474
2020-08-03,NA,40.78821,-73.7907
2020-08-02,NA,40.736145,-73.92651
2020-07-05,11236,40.639324,-73.91753
2020-08-09,NA,40.762093,-73.75691
2020-08-01,11433,40.69917,-73.79953
2020-07-05,11203,40.648182,-73.93001
2020-08-01,11234,40.6224,-73.936646
2020-07-15,NA,40.855072,-73.872055
2020-08-07,NA,40.700726,-73.94194
2020-08-09,10453,40.84944,-73.906006
2020-07-27,10013,40.718544,-74.00072
2020-08-07,NA,40.670746,-73.950424
2020-08-20,11203,40.64213,-73.92936
2020-07-03,11203,40.644768,-73.94028
2020-07-26,11206,40.696198,-73.94212
2020-07-02,11205,40.694542,-73.97013
2020-08-05,10032,40.83089,-73.941376
2020-07-10,10467,40.877537,-73.86225
2020-07-16,NA,40.671566,-73.78466
2020-08-01,11217,40.688374,-73.979614
2020-07-13,10465,40.830723,-73.82322
2020-07-21,11213,40.66876,-73.947296
2020-07-05,10455,40.815845,-73.89544
2020-07-13,11368,40.74684,-73.868385
2020-07-18,11249,40.7208,-73.961235
2020-07-16,10457,40.838875,-73.90266
2020-07-20,11207,40.657055,-73.89383
2020-07-26,NA,40.646328,-73.91276
2020-08-20,10002,40.718143,-73.993835
2020-08-05,11223,40.597874,-73.98549
2020-08-15,11218,40.642796,-73.97945
2020-08-09,11436,40.667786,-73.79968
2020-07-30,10001,40.750786,-74.00564
2020-08-11,10463,40.8827,-73.89273
2020-08-07,10012,40.729553,-74.000885
2020-07-10,11354,40.761383,-73.8353
2020-07-02,10457,40.84697,-73.89304
2020-07-15,11357,40.784466,-73.79995
2020-07-24,11212,40.662033,-73.921135
2020-07-13,10019,40.761135,-73.98339
2020-08-03,NA,40.70335,-73.94755
2020-08-14,11360,40.782444,-73.776535
2020-07-14,10455,40.8147,-73.91859
2020-07-18,11365,40.73811,-73.78942
2020-07-19,10037,40.81467,-73.93623
2020-07-28,NA,40.79166,-73.96469
2020-07-12,10461,40.852425,-73.82729
2020-07-09,11230,40.61748,-73.95556
2020-07-13,NA,40.835724,-73.92129
2020-08-03,NA,40.830112,-73.850266
2020-07-14,NA,40.75958,-73.76894
2020-08-02,10309,40.551617,-74.218544
2020-08-04,10461,40.851685,-73.83106
2020-07-28,10306,40.563675,-74.10135
2020-08-20,11375,40.720165,-73.844795
2020-08-19,11208,40.667442,-73.87075
2020-07-07,10455,40.81608,-73.917694
2020-08-04,10310,40.64016,-74.10824
2020-07-22,NA,40.729847,-73.99143
2020-07-17,11368,40.754147,-73.857086
2020-07-01,10475,40.877476,-73.83661
2020-08-02,11207,40.665756,-73.898026
2020-07-25,10001,40.75458,-73.99915
2020-08-18,11229,40.600357,-73.96033
2020-08-13,NA,40.66626,-73.99596
2020-08-16,NA,40.68623,-74.00046
2020-08-07,11368,40.736385,-73.85905
2020-07-15,NA,40.76635,-73.89093
2020-07-18,10002,40.71308,-73.98082
2020-07-27,11436,40.681988,-73.79858
2020-07-17,11208,40.668667,-73.868324
2020-07-16,11219,40.634674,-73.99607
2020-06-29,11418,40.692284,-73.84203
2020-07-30,NA,40.855885,-73.90431
2020-08-03,10473,40.8184,-73.85277
2020-08-17,NA,40.67983,-73.9583
2020-08-20,NA,40.83779,-73.82495
2020-07-29,NA,40.69245,-73.811005
2020-08-10,10035,40.80641,-73.94227
2020-08-19,11429,40.7146,-73.74023
2020-08-13,11206,40.698746,-73.95323
2020-07-25,10454,40.810806,-73.92098
2020-08-09,10002,40.718674,-73.986275
2020-08-15,11375,40.71717,-73.83497
2020-08-12,10029,40.78843,-73.94907
2020-07-22,NA,40.681297,-73.93472
2020-07-27,NA,40.656105,-74.00594
2020-08-03,10456,40.82194,-73.90743
2020-07-25,NA,40.830914,-73.92047
2020-08-04,10475,40.885315,-73.82726
2020-08-14,11412,40.690224,-73.762215
2020-07-31,11224,40.575302,-73.98453
2020-07-21,NA,40.73834,-73.84507
2020-08-02,11208,40.668144,-73.88197
2020-08-05,11385,40.691433,-73.89063
2020-08-08,NA,40.867474,-73.89741
2020-08-14,NA,40.611897,-73.92369
2020-08-12,NA,40.67325,-73.886734
2020-08-10,NA,40.844982,-73.92067
2020-07-11,10128,40.77855,-73.951256
2020-07-14,11417,40.68265,-73.8402
2020-06-30,NA,40.849236,-73.92371
2020-07-26,11236,40.631207,-73.911545
2020-07-13,11412,40.6989,-73.769325
2020-08-18,10474,40.81874,-73.889244
2020-07-01,10022,40.757008,-73.96388
2020-08-21,10463,40.87701,-73.90098
2020-07-25,11204,40.61063,-73.98019
2020-08-04,11217,40.68251,-73.976326
2020-08-05,10451,40.825573,-73.918465
2020-07-16,11413,40.67652,-73.73711
2020-08-10,10029,40.79157,-73.94469
2020-07-15,11233,40.676132,-73.921906
2020-08-11,11433,40.70213,-73.77642
2020-07-19,11101,40.738796,-73.92904
2020-07-22,11236,40.648815,-73.9093
2020-08-03,NA,40.86446,-73.91895
2020-07-08,NA,40.582638,-73.978676
2020-08-15,10473,40.82706,-73.84858
2020-08-20,11372,40.754322,-73.879326
2020-07-24,10456,40.834255,-73.90978
2020-08-01,11236,40.636463,-73.9118
2020-08-05,11369,40.768337,-73.8743
2020-08-13,11224,40.57522,-73.997505
2020-07-06,10016,40.74708,-73.98135
2020-08-18,11432,40.7157,-73.80958
2020-07-05,10453,40.861862,-73.91282
2020-07-09,NA,40.87367,-73.879234
2020-07-14,10453,40.851936,-73.90557
2020-07-29,11378,40.717438,-73.921844
2020-07-08,10462,40.831924,-73.85104
2020-07-05,11210,40.63592,-73.95247
2020-08-01,11235,40.590015,-73.962
2020-08-04,11229,40.602604,-73.950035
2020-07-12,11203,40.637035,-73.935616
2020-07-25,NA,40.699715,-73.96182
2020-07-14,10466,40.88737,-73.861755
2020-08-12,11378,40.726734,-73.90805
2020-07-01,10018,40.75531,-73.99309
2020-08-04,11432,40.70975,-73.79562
2020-07-11,11373,40.733536,-73.87035
2020-08-05,10016,40.740494,-73.97593
2020-08-10,11435,40.69985,-73.80974
2020-07-21,10451,40.82317,-73.9275
2020-07-13,11208,40.665733,-73.87815
2020-07-19,10002,40.720074,-73.988365
2020-08-06,11208,40.665985,-73.863976
2020-07-22,11368,40.74007,-73.85785
2020-07-13,11221,40.689754,-73.93939
2020-08-17,11222,40.72781,-73.956726
2020-07-12,11207,40.68789,-73.90724
2020-07-06,10028,40.77461,-73.94809
2020-07-31,10011,40.74463,-73.99898
2020-07-18,NA,40.789528,-73.820435
2020-07-20,NA,40.894054,-73.86248
2020-08-04,NA,40.71321,-73.79351
2020-07-26,10452,40.843365,-73.91545
2020-08-17,11385,40.713707,-73.919
2020-07-04,11369,40.761982,-73.87896
2020-06-30,11435,40.704082,-73.81641
